@id,@lat,@lon
439754364,42.0068564,23.7999163
439754365,42.0532500,23.8275200
439754369,42.0231400,23.8176650
439754370,42.0269646,23.8640550
439754372,42.0269850,23.8881000
439754375,42.0746850,23.9790517
439754377,42.0356650,23.8257852
439754378,42.0029850,23.8744900
439754381,42.0213300,23.8876250
439754385,42.0481750,23.9691450
439754387,41.9968683,23.8235106
439754389,42.0376050,23.9007300
439754390,42.0319600,23.8277650
439754392,42.0540250,23.9983238
439754393,42.0293100,23.8625200
439754397,42.0506829,23.8027555
439754398,42.0387650,23.9028200
439754400,42.0297850,23.8538600
439754402,42.0462450,23.8125850
439754403,42.0443458,23.9982889
439754404,42.0461800,23.9789322
439754406,42.0012050,23.8118250
439754407,42.0385236,23.8790719
439754408,42.0251150,23.8398400
439754409,42.0430800,23.8313300
439754410,42.0531536,23.9786717
439754415,42.0147050,23.8915400
439754416,42.0179050,23.7924400
439754420,42.0301300,23.8874850
439759059,42.3363325,23.8404916
439759366,42.3198899,23.8480112
439760317,42.2258750,23.9267500
439760318,42.2006091,23.9727180
439760319,42.3287310,23.9249428
439760322,42.3331472,23.8318582
439760323,42.2944904,23.8768459
439760325,42.2061852,23.9973907
439760328,42.2243845,23.9757400
439760329,42.3091513,23.8128950
439760336,42.3055748,23.8732341
439760337,42.2923490,23.9883006
439760338,42.2872050,23.8657220
439760340,42.2595867,23.8769102
439760343,42.2257646,23.9906248
439760345,42.2151650,23.9325250
439760346,42.2266400,23.9358400
439760347,42.2404350,23.9444650
439760348,42.3029650,23.7917200
439760349,42.2133352,23.9724324
439760351,42.2344050,23.9467850
439760352,42.2277350,23.9275150
439760356,42.3325977,23.9050451
439760357,42.2146150,23.9372200
439760358,42.3325975,23.8671765
439760360,42.3296318,23.9852272
439760361,42.1986150,23.9789695
439760362,42.2648549,23.8755376
439760363,42.2126050,23.9554500
439760364,42.2943815,23.9835878
439760365,42.2223571,23.9752249
439760366,42.2098150,23.9264100
439760367,42.2740400,23.8632900
439760368,42.2842594,23.9023551
439760371,42.3320043,23.8315612
439760373,42.3244573,23.7940482
439760374,42.3267937,23.8433328
439760376,42.2284000,23.9322150
439760377,42.3303871,23.8072466
439760378,42.3100462,23.7908619
439760379,42.2607550,23.9017300
439760380,42.2789500,23.8841350
439760384,42.2154227,23.9682237
439760386,42.3117137,23.8910073
439760388,42.3272629,23.8578906
439760390,42.1934850,23.9703323
439760391,42.2682349,23.8772801
