@id,@lat,@lon
458908127,-23.0395520,-52.4489880
458920812,-23.0651064,-52.4765244
458920813,-23.0631926,-52.4784368
458920814,-23.0570426,-52.4793892
458920815,-23.0651730,-52.4848241
458920816,-23.0641304,-52.4849461
458920817,-23.0632481,-52.4851510
458920818,-23.0607506,-52.5003849
458920819,-23.0649083,-52.4999150
458920820,-23.0659670,-52.4906846
458920821,-23.0675273,-52.4887575
458920822,-23.0675308,-52.4904499
458920823,-23.0669665,-52.4968035
458920824,-23.0653075,-52.4950259
458920825,-23.0657961,-52.4938131
458920826,-23.0651681,-52.4924945
458920827,-23.0657197,-52.4924187
458920828,-23.0666703,-52.4922775
458920829,-23.0678259,-52.4921013
458920830,-23.0647251,-52.5024454
458920831,-23.0876898,-52.4322571
458920832,-23.1043589,-52.4411698
458920834,-23.0954834,-52.4415597
458920835,-23.0968940,-52.4414277
458920836,-23.0966655,-52.4358601
458920837,-23.0992179,-52.4373629
458920838,-23.1019013,-52.4383092
458920839,-23.1008329,-52.4408670
458920840,-23.0993550,-52.4433360
458920841,-23.0975219,-52.4426470
458920842,-23.0989232,-52.4403165
458920843,-23.0976515,-52.4399024
458920845,-23.0963845,-52.4395018
458920847,-23.0955827,-52.4392470
458920848,-23.0945761,-52.4389506
458920850,-23.0957400,-52.4372058
458929539,-23.1118588,-52.4688382
458929540,-23.1112567,-52.4718390
458929541,-23.1095658,-52.4745776
458929542,-23.1085851,-52.4692528
458929543,-23.1113577,-52.4649480
458929544,-23.1267396,-52.4483305
458929545,-23.1248175,-52.4547431
458929546,-23.1272596,-52.4360147
458929547,-23.1276183,-52.4401759
458929548,-23.1232296,-52.4410966
458929549,-23.1181036,-52.4468275
458929550,-23.1145530,-52.4582204
458929551,-23.1161733,-52.4649491
458929552,-23.1096336,-52.4585531
458929555,-23.1045182,-52.4627404
458929556,-23.1193889,-52.4817968
458929557,-23.1288956,-52.4830896
458934726,-23.0896619,-52.4155995
458934729,-23.1146779,-52.4855137
458934730,-23.1119587,-52.4879703
458934731,-23.1149282,-52.4879387
458934732,-23.1187660,-52.4881989
458934733,-23.1264530,-52.4661780
458934734,-23.1251755,-52.4687828
458934735,-23.1279871,-52.4715925
458934736,-23.0776208,-52.4826745
458934737,-23.0759089,-52.4831123
458934738,-23.0731976,-52.4837310
458934739,-23.0783842,-52.4935483
461689446,-23.6578140,-53.2100581
466385083,-23.9349842,-53.7190185
476102709,-24.3284468,-53.9193139
476127655,-24.4050288,-53.7077465
491594141,-24.2983798,-53.7817301
492694654,-23.0941263,-52.4195640
492694657,-23.0955764,-52.3977486
492694658,-23.0936884,-52.4064454
492694659,-23.0929944,-52.4070607
492694660,-23.0941731,-52.3992491
492694661,-23.0924732,-52.4000645
492694662,-23.0938820,-52.4085664
492694663,-23.0940856,-52.4100406
492694664,-23.0942238,-52.4120415
492694665,-23.0943780,-52.4136154
492694666,-23.0945242,-52.4151582
492694667,-23.0944594,-52.4167331
492694668,-23.0850576,-52.4080672
492694669,-23.0866368,-52.4083357
492694670,-23.0876224,-52.4100532
492694671,-23.0886169,-52.4116461
492694672,-23.0897093,-52.4200282
492694673,-23.0894959,-52.4133741
492695322,-23.0611692,-52.4415406
495788305,-23.9788347,-53.1784082
495788307,-23.9783493,-53.1826579
502072003,-24.2221608,-53.7175523
509665780,-24.2149434,-53.3371387
563047861,-24.5929524,-53.7076979
563048386,-24.6054149,-53.7035393
563048387,-24.6119105,-53.7038166
565799543,-24.1662178,-53.7791922
571657176,-24.3162888,-53.9032493
572372353,-24.1551991,-53.7477967
572382168,-24.1900329,-53.7553823
576498700,-24.1645192,-53.1189488
595657892,-24.1189812,-54.1378077
599073862,-23.2833061,-53.6386195
610336792,-23.5191794,-53.7904182
610336803,-23.5153593,-53.8235181
628181667,-24.2713171,-52.6908647
630618311,-23.7376814,-53.2909534
635398019,-24.0391186,-52.2605852
635398021,-24.0431020,-52.2561053
635398022,-24.0350955,-52.2748006
635398023,-24.0382969,-52.2809591
640372183,-24.2917857,-53.8255154
641024480,-24.3675830,-53.8430495
641307745,-24.3479818,-53.8414804
641307746,-24.3420344,-53.8415776
641310426,-24.2372862,-53.8721832
641310430,-24.2583225,-53.8673555
641310434,-24.2744233,-53.8668288
641717943,-24.2614519,-53.8014255
